verses;avg_subwords;glottocode
verses/tnk.txt;84.13030303030303;kwam1252
verses/tnn.txt;84.03822937625755;nort2847
verses/tnp.txt;91.40040241448692;whit1269
verses/toi.txt;43.005;tong1318
verses/toj.txt;70.25977933801404;tojo1241
verses/ton.txt;61.057;tong1325
verses/top.txt;39.080563947633436;papa1238
verses/tos.txt;42.14688128772636;high1243
verses/tpi.txt;60.376;tokp1240
verses/trc.txt;95.92092092092092;copa1237
verses/trn.txt;62.94969818913481;trin1274
verses/tsg.txt;60.208208208208205;taus1251
verses/tsn.txt;49.372;tswa1253
verses/tso.txt;55.731;tson1249
verses/tsw.txt;44.16248746238716;tsis1238
verses/tsz.txt;55.347;pure1242
verses/ttc.txt;86.243;tekt1235
verses/tuf.txt;78.2713567839196;cent2150
verses/tuo.txt;75.57186544342508;tuca1252
verses/tur.txt;40.66949152542373;nucl1301
verses/tvk.txt;64.47289156626506;sout2859
verses/twu.txt;59.656;term1237
verses/ubr.txt;54.46046046046046;ubir1237
verses/ubu.txt;85.54666666666667;umbu1258
verses/udu.txt;67.44;uduk1239
verses/uvl.txt;57.83534136546185;lote1237
verses/var.txt;79.992;huar1255
verses/vie.txt;35.322;viet1252
verses/viv.txt;61.101159114857744;idun1242
verses/vun.txt;46.137;vunj1238
verses/wal.txt;51.753846153846155;wola1242
verses/war.txt;49.205;wara1300
verses/way.txt;64.748;waya1269
verses/wbp.txt;123.65331928345627;warl1254
verses/wca.txt;104.52905198776759;yano1262
verses/wer.txt;59.3202416918429;weri1253
verses/wib.txt;78.73158425832493;sout2797
verses/wim.txt;90.11627906976744;wikm1247
verses/wmw.txt;45.848;mwan1247
verses/wnu.txt;60.719371727748694;usan1239
verses/wol.txt;44.0;nucl1347
verses/wsk.txt;52.58;wask1241
verses/wuv.txt;53.716;wuvu1239
verses/xav.txt;127.03326180257511;xava1240
verses/xed.txt;61.651;hdii1240
verses/xho.txt;46.098;xhos1239
verses/xla.txt;62.52832131822863;kamu1260
verses/xnn.txt;51.87676767676768;nort2877
verses/xsb.txt;59.16;tina1248
verses/xsi.txt;78.6372745490982;sioo1240
verses/xsu.txt;104.89714867617108;sanu1240
verses/xtm.txt;77.097;magd1235
verses/yaa.txt;68.53252032520325;yami1256
verses/yad.txt;41.50260145681582;yagu1244
verses/yan.txt;58.232;maya1285
verses/yaq.txt;86.61044176706827;yaqu1251
verses/ycn.txt;96.81111111111112;yucu1253
verses/yml.txt;55.511802575107296;iama1237
verses/yon.txt;60.39073514602215;yong1280
verses/yrb.txt;53.522041763341065;yare1248
verses/yre.txt;77.716;yaou1238
verses/yss.txt;62.57271815446339;yess1239
verses/yuj.txt;76.761569416499;kark1258
verses/yuw.txt;73.64386317907444;yaum1237
verses/zaa.txt;71.864;sier1250
verses/zab.txt;54.976;sanj1284
verses/zac.txt;69.887;ocot1244
verses/zav.txt;78.14646464646465;yatz1235
verses/ziw.txt;45.946;zigu1244
verses/zos.txt;68.213;fran1266
verses/zpi.txt;53.431;sant1451
verses/zpm.txt;60.573170731707314;mixt1426
verses/zpq.txt;65.35771543086172;zoog1238
verses/zsm.txt;36.818;stan1306
verses/zul.txt;48.025;zulu1248
