verses;avg_subwords;glottocode
verses/sil.txt;75.05115346038114;tumu1242
verses/sim.txt;74.96767676767676;mend1268
verses/sja.txt;80.86186186186187;epen1239
verses/sll.txt;62.16129032258065;salt1242
verses/slv.txt;46.14;slov1268
verses/sme.txt;53.148;nort2671
verses/smo.txt;63.601;samo1305
verses/sna.txt;54.498;shon1251
verses/snc.txt;94.218;sina1266
verses/snn.txt;102.676;sion1247
verses/snw.txt;73.09528585757272;sele1249
verses/som.txt;58.479;soma1255
verses/soq.txt;71.92174796747967;kana1288
verses/sot.txt;49.278;sout2807
verses/spl.txt;110.06752411575563;sele1250
verses/spp.txt;82.49648946840522;supy1237
verses/sps.txt;66.766;sapo1253
verses/sri.txt;113.59492385786803;siri1274
verses/srm.txt;93.42682926829268;sara1340
verses/srq.txt;75.08442211055277;siri1273
verses/ssd.txt;65.74320241691844;siro1249
verses/ssg.txt;56.17517517517518;seim1238
verses/stn.txt;74.45317220543807;owaa1237
verses/stp.txt;125.07207207207207;sout2976
verses/sue.txt;64.088;suen1241
verses/suk.txt;57.123;suku1261
verses/sun.txt;56.491491491491495;sund1252
verses/sur.txt;84.217;mwag1236
verses/sus.txt;57.092;susu1250
verses/swe.txt;38.70941883767535;swed1254
verses/swh.txt;55.651;swah1253
verses/tac.txt;96.42311557788945;lowl1265
verses/taq.txt;88.559;tama1365
verses/tar.txt;108.55;cent2131
verses/tbc.txt;65.17795753286147;taki1248
verses/tby.txt;74.95190380761522;taba1263
verses/tca.txt;120.48825331971399;ticu1245
verses/tcs.txt;58.517587939698494;torr1261
verses/tdt.txt;59.101;tetu1246
verses/tem.txt;67.681;timn1235
verses/tfr.txt;94.52577319587628;teri1250
verses/tgl.txt;58.303;taga1270
verses/tgo.txt;74.05310621242485;sude1239
verses/tgp.txt;57.76653306613226;tang1347
verses/thk.txt;65.0120240480962;thar1283
verses/tih.txt;61.051051051051054;timu1262
verses/tik.txt;108.602;tika1246
verses/tiy.txt;66.69369369369369;tiru1241
verses/tku.txt;88.312;uppe1275
verses/tlb.txt;70.656;tobe1252
verses/tlf.txt;114.59753593429159;tele1256
verses/tmd.txt;105.4308943089431;haru1245
verses/tnk.txt;97.74545454545455;kwam1252
verses/tnn.txt;99.9989939637827;nort2847
verses/tnp.txt;111.91247484909456;whit1269
verses/toi.txt;50.218;tong1318
verses/toj.txt;73.71514543630893;tojo1241
verses/ton.txt;73.525;tong1325
verses/top.txt;88.2870090634441;papa1238
verses/tos.txt;132.46076458752515;high1243
verses/tpi.txt;65.084;tokp1240
verses/trc.txt;135.07907907907907;copa1237
verses/trn.txt;68.68008048289738;trin1274
verses/tsg.txt;86.10310310310311;taus1251
verses/tsn.txt;53.263;tswa1253
verses/tso.txt;62.501;tson1249
verses/tsw.txt;70.72918756268807;tsis1238
verses/tsz.txt;62.613;pure1242
verses/ttc.txt;86.593;tekt1235
verses/tuf.txt;88.3035175879397;cent2150
verses/tuo.txt;117.39449541284404;tuca1252
verses/tur.txt;58.83686440677966;nucl1301
verses/tvk.txt;72.99497991967871;sout2859
verses/twu.txt;69.527;term1237
verses/ubr.txt;62.972972972972975;ubir1237
verses/ubu.txt;99.88410256410256;umbu1258
verses/udu.txt;84.055;uduk1239
verses/uvl.txt;66.56425702811245;lote1237
verses/var.txt;91.103;huar1255
verses/vie.txt;73.082;viet1252
verses/viv.txt;88.71022128556375;idun1242
verses/vun.txt;60.425;vunj1238
verses/wal.txt;57.96410256410256;wola1242
verses/war.txt;60.165;wara1300
verses/way.txt;76.85;waya1269
verses/wbp.txt;141.00737618545838;warl1254
verses/wca.txt;119.66462793068298;yano1262
verses/wer.txt;68.6294058408862;weri1253
verses/wib.txt;101.91826437941474;sout2797
verses/wim.txt;116.95045500505562;wikm1247
verses/wmw.txt;53.468;mwan1247
verses/wnu.txt;65.34973821989529;usan1239
verses/wol.txt;49.52152152152152;nucl1347
verses/wsk.txt;59.782;wask1241
