WALS-ID,ISO,Name,Glottocode,Family,Latitude,Longitude,Genus,Consonant Inventories,Vowel Quality Inventories,Consonant-Vowel Ratio,Voicing in Plosives and Fricatives,Voicing and Gaps in Plosive Systems,Uvular Consonants,Glottalized Consonants,Lateral Consonants,The Velar Nasal,Vowel Nasalization,Nasal Vowels in West Africa,Front Rounded Vowels,Syllable Structure,Tone,Fixed Stress Locations,Weight-Sensitive Stress,Weight Factors in Weight-Sensitive Stress Systems,Rhythm Types,Absence of Common Consonants,Presence of Uncommon Consonants,Fusion of Selected Inflectional Formatives,Exponence of Selected Inflectional Formatives,Exponence of Tense-Aspect-Mood Inflection,Inflectional Synthesis of the Verb,Locus of Marking in the Clause,Locus of Marking in Possessive Noun Phrases,Locus of Marking: Whole-language Typology,Zero Marking of A and P Arguments,Prefixing vs. Suffixing in Inflectional Morphology,Reduplication,Case Syncretism,Syncretism in Verbal Person/Number Marking,Number of Genders,Sex-based and Non-sex-based Gender Systems,Systems of Gender Assignment,Coding of Nominal Plurality,Occurrence of Nominal Plurality,Plurality in Independent Personal Pronouns,The Associative Plural,Definite Articles,Indefinite Articles,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/Exclusive Forms in Pama-Nyungan,Inclusive/Exclusive Distinction in Verbal Inflection,Distance Contrasts in Demonstratives,Pronominal and Adnominal Demonstratives,Third Person Pronouns and Demonstratives,Gender Distinctions in Independent Personal Pronouns,Politeness Distinctions in Pronouns,Indefinite Pronouns,Intensifiers and Reflexive Pronouns,Person Marking on Adpositions,Number of Cases,Asymmetrical Case-Marking,Position of Case Affixes,Comitatives and Instrumentals,Ordinal Numerals,Distributive Numerals,Numeral Classifiers,Conjunctions and Universal Quantifiers,Position of Pronominal Possessive Affixes,Obligatory Possessive Inflection,Number of Possessive Nouns,Possessive Classification,"Genitives, Adjectives and Relative Clauses",Adjectives without Nouns,Action Nominal Constructions,Noun Phrase Conjunction,Nominal and Verbal Conjunction,Perfective/Imperfective Aspect,The Past Tense,The Future Tense,The Perfect,Position of Tense-Aspect Affixes,The Morphological Imperative,The Prohibitive,Imperative-Hortative Systems,The Optative,Situational Possibility,Epistemic Possibility,Overlap between Situational and Epistemic Modal Marking,Semantic Distinctions of Evidentiality,Coding of Evidentiality,Suppletion According to Tense and Aspect,Suppletion in Imperatives and Hortatives,Verbal Number and Suppletion,"Order of Subject, Object and Verb","Languages with two Dominant Orders of Subject, Object, and Verb",Order of Subject and Verb,Order of Object and Verb,"Order of Object, Oblique, and Verb",Order of Adposition and Noun Phrase,Order of Genitive and Noun,Order of Adjective and Noun,Order of Demonstrative and Noun,Order of Numeral and Noun,Order of Relative Clause and Noun,Prenominal relative clauses,Postnominal relative clauses,Internally-headed relative clauses,Correlative relative clauses,Adjoined relative clauses,Double-headed relative clauses,Order of Degree Word and Adjective,Position of Polar Question Particles,Position of Interrogative Phrases in Content Questions,Order of Adverbial Subordinator and Clause,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Alignment of Case Marking of Full Noun Phrases,Alignment of Case Marking of Pronouns,Alignment of Verbal Person Marking,Expression of Pronominal Subjects,Verbal Person Marking,Third Person Zero of Verbal Person Marking,Order of Person Markers on the Verb,Ditransitive Constructions: The Verb 'Give',Reciprocal Constructions,Passive Constructions,Antipassive Constructions,Productivity of the Antipassive Construction,Applicative Constructions,Other Roles of Applied Objects,Periphrastic Causative Constructions,Nonperiphrastic Causative Constructions,Negative Morphemes,Symmetric and Asymmetric Standard Negation,Subtypes of Asymmetric Standard Negation,Negative Indefinite Pronouns and Predicate Negation,Polar Questions,Predicative Possession,Predicative Adjectives,Nominal and Locational Predication,Zero Copula for Predicate Nominals,Comparative Constructions,Relativization on Subjects,Relativization on Obliques,'Want' Complement Subjects,Purpose Clauses,'When' Clauses,Reason Clauses,Utterance Complement Clauses,Hand and Arm,Finger and Hand,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Numeral Bases,Number of Non-Derived Basic Colour Categories,Number of Basic Colour Categories,Green and Blue,Red and Yellow,M-T Pronouns,M in First Person Singular,N-M Pronouns,M in Second Person Singular,Tea,Irregular Negatives in Sign Languages,Question Particles in Sign Languages,Writing Systems,Para-Linguistic Usages of Clicks,Order of Negative Morpheme and Verb,Obligatory Double Negation,Optional Double Negation,Optional Triple Negation,Preverbal Negative Morphemes,Postverbal Negative Morphemes,Minor morphological means of signaling negation,"Position of Negative Word With Respect to Subject, Object, and Verb",Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Languages with different word order in negative clauses,The Position of Negative Morphemes in SVO Languages,Multiple Negative Constructions in SVO Languages,Obligatory Double Negation in SVO languages,Optional Double Negation in SVO languages,NegSVO Order,SNegVO Order,SVNegO Order,SVONeg Order,The Position of Negative Morphemes in SOV Languages,Multiple Negative Constructions in SOV Languages,Obligatory Double Negation in SOV languages,Optional Double Negation in SOV languages,NegSOV Order,SNegOV Order,SONegV Order,SOVNeg Order,The Position of Negative Morphemes in Verb-Initial Languages,Double negation in verb-initial languages,Verb-Initial with Preverbal Negative,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Verb-Initial with Clause-Final Negative,The Position of Negative Morphemes in Object-Initial Languages
nse,nse,Nsenga,nsen1242,Niger-Congo,-14.5,30.8333333333,Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All nouns, always obligatory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Differentiation,,,,,,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,,Noun-Adjective,Mixed,,,,,,,,,,,,,VO and Prepositions,,VO and NAdj,,,,Subject affixes on verb,,,,Double-object construction,,,,,,,,,Negative particle,,,,,,,,,,,,Subject is left implicit,,,,,,,,,,,,,,,,,,,,,,Type 2 / Type 3,,,,[Neg-V],VNeg,,More than one position,Immed postverbal,,More than one construction,S[Neg-V]O/SVNegO,,,No NegSVO,Prefix&NoDoubleNeg,Word&NoDoubleNeg,No SVONeg,,,,,,,,,,,,,,
lgu,lgu,Longgu,long1395,Austronesian,-9.75,160.666666667,Oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural clitic,,,,Definite word distinct from demonstrative,,,,,,,,,,Generic-noun-based,,,,,No case affixes or adpositional clitics,,,,,,Possessive suffixes,,,,,,,,Identity,,,,,No tense-aspect inflection,,,,,,,,,,,,,VOS,,VS,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,Subject pronouns in different position,,,,Indirect-object construction,,,,,,,,,"Negative word, unclear if verb or particle",,,,,,,,,,,,Subject is left implicit,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,NegVOS,Immed preverbal,,,,,,,,,,,,,,,,,,NegVOS,,"Separate word, no double negation  Word&NoDoubleNeg",,No clause-final neg,
agu,agu,Aguacatec,agua1252,Mayan,15.4166666667,-91.3333333333,Mayan,,,,,,,,,No velar nasal,,,,,,No fixed stress,Unbounded: Stress can be anywhere,Long vowel,No rhythmic stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal imperative + special negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7-7.5,Green/blue,Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aln,alp,Alune,alun1238,Austronesian,-3.0,128.333333333,Central Malayo-Polynesian,,,,,,,,,No velar nasal,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,No rhythmic stress,,,,,,,,,,,Equal prefixing and suffixing,,,,,,,Plural suffix,,,,No definite or indefinite article,No definite or indefinite article,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,Obligatory,,Prefixes and suffixes,,,,,,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,,,,,,,,,,,Initial subordinator word,VO and Prepositions,,VO and NAdj,,,,Mixed,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,SVONeg,"End, not immed postverbal",,SVONeg,,,,No NegSVO,No SNegVO,No SVNegO,NoDoubleNeg,,,,,,,,,,,,,,
paa,pqa,Pa'a,paaa1242,Afro-Asiatic,11.0,9.25,West Chadic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,,,Indefinite word same as 'one',,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,Possessive suffixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SVO,,SV,VO,VOX,Prepositions,Noun-Genitive,Adjective-Noun,,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,No question particle,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,,,,,,,,,,,,,,,,,Negative particle,,,,Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OptDoubleNeg,,(Neg)VNeg,,NegV,VNeg,,OptDoubleNeg,"End, not immed postverbal",,OptNeg,,,S(Neg)VONeg,No NegSVO,Word&OnlyWithAnotherNeg,No SVNegO,OptDoubleNeg,,,,,,,,,,,,,,
kop,koi,Komi-Permyak,komi1269,Uralic,59.5,54.5,Permic,,,,,,,,,,,,,,,No fixed stress,Unbounded: Stress can be anywhere,Long vowel,No rhythmic stress,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,Associative same as additive plural,Definite affix,,,,,,,,,,Interrogative-based,,,,,Case suffixes,,,,,,Possessive suffixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,,,,OV,,Postpositions,Genitive-Noun,Adjective-Noun,,Numeral-Noun,,,,,,,,,,,,OV and Postpositions,,OV and AdjN,,,,,,,,,,,,,,,,,Negative auxiliary verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,,,,,,,,,,,,,,,,,,,,,,,,,
abu,kgr,Abun,abun1252,Abun,-0.5,132.5,Abun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,No plural,No nominal plural,,,Demonstrative word used as definite article,Indefinite word distinct from 'one',,,,,,,3rd person singular only,No politeness distinction,Generic-noun-based,,No person marking,,,No case affixes or adpositional clitics,,,,Obligatory,"Formally similar, without interrogative",,,,,Highly differentiated,,,,Identity,,,,,No tense-aspect inflection,No second-person imperatives,,,,,,,,,,,,SVO,,SV,VO,VOX,Prepositions,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Final,Not initial interrogative phrase,Mixed,VO and Prepositions,VO and NRel,VO and NAdj,,,Neutral,Obligatory pronouns in subject position,No person marking,No person marking,A and P do not or do not both occur on the verb,Indirect-object construction,,Absent,,,,,,,Double negation,,,Predicate negation also present,Question particle,,,,,,,,Subject is expressed overtly,Deranked,Balanced,Balanced,Balanced,,,,Decimal,,,,,,,,,,,,,,ObligDoubleNeg,NegVNeg,,,NegV,VNeg,,ObligDoubleNeg,,,ObligNeg,,SNegVONeg,,No NegSVO,Word&OnlyWithAnotherNeg,No SVNegO,OnlyWithAnotherNeg,,,,,,,,,,,,,,
nmd,smq,Samo,samo1303,Trans-New Guinea,-6.16666666667,142.25,East Strickland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bka,bdh,Baka (in South Sudan),baka1274,Central Sudanic,4.83333333333,29.25,Bongo-Bagirmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural clitic,,,,,,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,Noun-Genitive,Adjective-Noun,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,,,,,,,,,,,,,,,,,Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,SVONeg,"End, not immed postverbal",,SVONeg,,,,No NegSVO,No SNegVO,No SVNegO,NoDoubleNeg,,,,,,,,,,,,,,
rut,rut,Rutul,rutu1240,Nakh-Daghestanian,41.5,47.4166666667,Lezgic,Large,Average (5-6),High,In both plosives and fricatives,None missing in /p t k b d g/,Uvular stops and continuants,Ejectives only,"/l/, no obstruent laterals",No velar nasal,,,,Complex,Simple tone system,,,,,All present,Pharyngeals,,,,,,,,,Weakly suffixing,,,,,,,Plural suffix,,,Associative same as additive plural,,,,,,,,,,,,,,,,Case suffixes,,,,,,No possessive affixes,,,,,,,,,,,,,Mixed type,,,,Inflectional optative present,,,,Indirect only,Verbal affix or clitic,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,,,,,,,,,,,,OV and Postpositions,,OV and AdjN,,,,Subject affixes on verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kha,khk,Khalkha,halh1238,Altaic,47.0,105.0,Mongolic,Average,Large (7-14),Moderately low,In both plosives and fricatives,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",No initial velar nasal,Contrast absent,,,,No tones,No fixed stress,Unbounded: Stress can be anywhere,Long vowel,No rhythmic stress,All present,,Exclusively concatenative,Monoexponential case,monoexponential TAM,2-3 categories per word,Dependent marking,Dependent marking,Dependent-marking,Non-zero marking,Strongly suffixing,Productive full and partial reduplication,No syncretism,No subject person/number marking,,No gender,No gender,Mixed morphological plural,"All nouns, always optional",Person stem + nominal plural affix,Associative same as additive plural,No definite or indefinite article,No definite or indefinite article,No inclusive/exclusive,,No person marking,Two-way contrast,Different inflection,Related for all demonstratives,No gender distinctions,Binary politeness distinction,,Identical,No person marking,8-9 cases,Symmetrical,Case suffixes,Differentiation,"First/one-th, two-th, three-th",Marked by suffix,Absent,"Formally similar, with interrogative",Possessive suffixes,Absent,None reported,No possessive classification,Highly differentiated,Without marking,Possessive-Accusative,'And' different from 'with',,No grammatical marking,"Present, no remoteness distinctions",No inflectional future,Other perfect,Tense-aspect suffixes,Second person number-neutral,Normal imperative + special negative,Maximal system,Inflectional optative present,Verbal constructions,Other,No overlap,Direct and indirect,Mixed,,None (= no suppletive imperatives reported in the reference material),,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Degree word-Adjective,Final,Not initial interrogative phrase,Final subordinator word,OV and Postpositions,OV and RelN,OV and AdjN,Nominative - accusative (standard),Nominative - accusative (standard),Neutral,Optional pronouns in subject position,No person marking,No person marking,A and P do not or do not both occur on the verb,Indirect-object construction,Distinct from reflexive,Present,No antipassive,no antipassive,No applicative construction,No applicative construction,,Morphological but no compound,Negative affix,Both,A/Fin,,Question particle,Locational,Nonverbal encoding,Identical,Possible,Locational,Gap,Gap,,Deranked,Deranked,,,Identical,Different,,Decimal,,,,,"M-T pronouns, paradigmatic",m in first person singular,No N-M pronouns,No m in second person singular,Words derived from Sinitic cha,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
mjk,mfv,Manjaku,mand1419,Niger-Congo,12.0,-16.25,Manjaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Differentiation,"First, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyh,nih,Nyiha,nyih1240,Niger-Congo,-10.0,33.0,Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Five or more,Non-sex-based,Semantic and formal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun-Adjective,,Noun-Numeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Neg-V],,,,[Neg-V],,,,,,,,,,,,,,,,,,,,,,,,,,,
ars,ayn,Arabic (San'ani),sana1295,Afro-Asiatic,16.0,44.0,Semitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No distributive numerals,,,,,,,,,,,,,,,,,Second singular and second plural,Special imperative + special negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logical meanings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brw,brv,Bru (Western),west2397,Austro-Asiatic,16.75,104.75,Katuic,Average,Large (7-14),Low,In plosives alone,Missing /g/,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Complex,No tones,,,,,All present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuz,cdo,Fuzhou,mind1253,Sino-Tibetan,26.0,119.5,Chinese,Small,Large (7-14),Moderately low,No voicing contrast,Other,,No glottalized consonants,"/l/, no obstruent laterals",,,,High and mid,Moderately complex,Complex tone system,,,,,All present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lez,lez,Lezgian,lezg1247,Nakh-Daghestanian,41.6666666667,47.8333333333,Lezgic,Large,Average (5-6),High,In both plosives and fricatives,None missing in /p t k b d g/,Uvular stops and continuants,Ejectives only,"/l/, no obstruent laterals",No velar nasal,Contrast absent,,High only,Complex,No tones,No fixed stress,Left-edge: First or second,Coda consonant,,All present,,Exclusively concatenative,Monoexponential case,monoexponential TAM,2-3 categories per word,Dependent marking,Dependent marking,Dependent-marking,Non-zero marking,Strongly suffixing,No productive reduplication,Core and non-core,No subject person/number marking,,No gender,No gender,Plural suffix,"All nouns, always obligatory",Person-number stem,Associative same as additive plural,"No definite, but indefinite article",Indefinite word same as 'one',No inclusive/exclusive,,No person marking,Three-way contrast,Different inflection,Related to non-remote demonstratives,No gender distinctions,No politeness distinction,Interrogative-based,Identical,No person marking,10 or more cases,Syncretism in relevant NP-types,Case suffixes,Differentiation,"One-th, two-th, three-th",Marked by reduplication,Absent,"Formally similar, without interrogative",No possessive affixes,Absent,None reported,No possessive classification,Highly differentiated,Marked by suffix,Sentential,'And' different from 'with',Identity,Grammatical marking,"Present, no remoteness distinctions",Inflectional future exists,Other perfect,Tense-aspect suffixes,Second person number-neutral,Special imperative + special negative,Neither type of system,Inflectional optative present,Verbal constructions,Other,No overlap,Indirect only,Verbal affix or clitic,Tense and aspect,Imperative,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Degree word-Adjective,No question particle,Not initial interrogative phrase,Subordinating suffix,OV and Postpositions,OV and RelN,OV and AdjN,Ergative - absolutive,Ergative - absolutive,Neutral,Optional pronouns in subject position,No person marking,No person marking,A and P do not or do not both occur on the verb,Indirect-object construction,,Absent,No antipassive,no antipassive,No applicative construction,No applicative construction,Purposive but no sequential,Morphological but no compound,Negative affix,Both,A/Cat,Predicate negation also present,Interrogative verb morphology,Genitive,Nonverbal encoding,Different,Impossible,Locational,Gap,Gap,Subject is left implicit,Deranked,Deranked,Balanced/deranked,Balanced/deranked,Identical,Different,,Hybrid vigesimal-decimal,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
oca,oca,Ocaina,ocai1244,Witotoan,-2.75,-71.75,Witoto,Moderately large,Average (5-6),Moderately high,In both plosives and fricatives,Other,,No glottalized consonants,No laterals,No velar nasal,Contrast present,,,,Simple tone system,,,,,All present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,5.0,6-6.5,Green/blue,Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gna,gva,Guana,guan1268,Mascoian,-22.0,-58.0,Mascoian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dha,dsh,Dhaasanac,daas1238,Afro-Asiatic,4.66666666667,36.3333333333,Lowland East Cushitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All nouns, always obligatory",,,,,,,,,,,,,,,,,,Mixed morphological case,,,,,,,,,,,,,,Differentiation,,,,,,,,,,,,,,,,,,SOV,,SV,OV,OXV,,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,,,,,,,,,No question particle,Not initial interrogative phrase,,,,OV and NAdj,,,,Mixed,,,,,,,,,,,,,Double negation,,,,Interrogative intonation only,,,,,,,,Subject is left implicit,,,,,,,,,,,,,,,,,,,,,,ObligDoubleNeg,Neg[V-Neg],,,NegV,[V-Neg],,ObligDoubleNeg,,,,,,,,,,,ObligDoubleNeg,,SOV & Neg[V-Neg],,,,,Suffix&OnlyWithAnotherNeg,,,,,,
mkj,mkz,Makasae,maka1316,Greater West Bomberai,-8.66666666667,126.5,East Timor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural clitic,,,,No definite or indefinite article,No definite or indefinite article,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,No possessive affixes,,,,,,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,No dominant order,Noun-Adjective,Noun-Demonstrative,,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Degree word-Adjective,,,,OV and Postpositions,OV and NRel,OV and NAdj,,,,,,,,,,,,,,,,,"Negative word, unclear if verb or particle",,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,SONegV,Immed preverbal,,,,,,,,,,SONegV,,,,No NegSOV,No SNegOV,Word&NoDoubleNeg,NoSOVNeg,,,,,,
auy,auy,Auyana,awiy1238,Trans-New Guinea,-6.5,145.75,Gauwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Differentiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cha,cha,Chamorro,cham1312,Austronesian,13.45,144.75,Chamorro,Average,Average (5-6),Average,In plosives alone,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",Initial velar nasal,Contrast absent,,,Moderately complex,No tones,No fixed stress,Right-oriented: One of the last three,Coda consonant,Undetermined,All present,,Isolating/concatenative,No case,TAM+agreement,6-7 categories per word,Dependent marking,Head marking,Inconsistent or other,Non-zero marking,Little affixation,Productive full and partial reduplication,No case marking,Not syncretic,,No gender,No gender,Plural word,"Only human nouns, optional",Person-number stem,Associative same as additive plural,Definite word distinct from demonstrative,,Inclusive/exclusive,,No person marking,Three-way contrast,Identical,Unrelated,No gender distinctions,No politeness distinction,,Identical,Pronouns only,No morphological case-marking,No case-marking,,,"First, two-th, three-th",Marked by mixed or other strategies,Absent,,Possessive suffixes,Absent,Two to four,No possessive classification,Highly differentiated,Without marking,Other,'And' identical to 'with',Identity,Grammatical marking,No past tense,No inflectional future,No perfect,,,Normal imperative + special negative,Neither type of system,Inflectional optative absent,Affixes on verbs,Other,Overlap for either possibility or necessity,Indirect only,Separate particle,Tense,None (= no suppletive imperatives reported in the reference material),,VSO,,VS,VO,,Prepositions,Noun-Genitive,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Degree word-Adjective,Initial,Mixed,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,Neutral,Ergative - absolutive,Ergative,,Only the A argument,No zero realization,A and P do not or do not both occur on the verb,Secondary-object construction,Distinct from reflexive,Present,Oblique patient,partially productive,Benefactive object; both bases,No other roles (= Only benefactive),Purposive but no sequential,Morphological but no compound,Negative particle,Symmetric,Non-assignable,No predicate negation,Question particle,,Verbal encoding,Different,Impossible,,Gap,Gap,Subject is left implicit,,Balanced,Balanced,,Identical,Different,,Decimal,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,m in second person singular,Words derived from Sinitic cha,,,,,NegV,,,,NegV,,,NegVSO,Immed preverbal,,,,,,,,,,,,,,,,,,NegVSO,,"Separate word, no double negation  Word&NoDoubleNeg",,No clause-final neg,
